'Constraint';'Template';'Activation';'Target';'Confidence';'Coverage';'Support';'Trace confidence';'Trace coverage';'Trace support';'Marked for exclusion';'Below thresholds';'Redudant';'Conflicting'
'NotCoExistence(Permit REJECTED by BUDGET OWNER, Declaration SUBMITTED by EMPLOYEE)';'NotCoExistence';'[Permit REJECTED by BUDGET OWNER]';'[Declaration SUBMITTED by EMPLOYEE]';0.991;0.113;0.112;0.000;0.989;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by BUDGET OWNER, End trip)';'NotCoExistence';'[Permit REJECTED by BUDGET OWNER]';'[End trip]';0.991;0.090;0.089;0.000;1.000;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by BUDGET OWNER, Payment Handled)';'NotCoExistence';'[Permit REJECTED by BUDGET OWNER]';'[Payment Handled]';0.990;0.086;0.085;0.000;0.959;0.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by BUDGET OWNER, Permit APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Permit REJECTED by BUDGET OWNER]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.067;0.067;0.006;0.735;0.004;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by BUDGET OWNER, Permit APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Permit REJECTED by BUDGET OWNER]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.025;0.025;0.017;0.271;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by BUDGET OWNER, Permit APPROVED by PRE_APPROVER)';'NotCoExistence';'[Permit REJECTED by BUDGET OWNER]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.008;0.008;0.053;0.086;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by BUDGET OWNER, Permit APPROVED by SUPERVISOR)';'NotCoExistence';'[Permit REJECTED by BUDGET OWNER]';'[Permit APPROVED by SUPERVISOR]';0.991;0.009;0.009;0.039;0.103;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by BUDGET OWNER, Permit FINAL_APPROVED by DIRECTOR)';'NotCoExistence';'[Permit REJECTED by BUDGET OWNER]';'[Permit FINAL_APPROVED by DIRECTOR]';0.991;0.009;0.009;0.039;0.103;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by BUDGET OWNER, Permit FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Permit REJECTED by BUDGET OWNER]';'[Permit FINAL_APPROVED by SUPERVISOR]';0.990;0.075;0.074;0.001;0.833;0.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by BUDGET OWNER, Permit SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Permit REJECTED by BUDGET OWNER]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.087;0.087;0.005;0.931;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by BUDGET OWNER, Request Payment)';'NotCoExistence';'[Permit REJECTED by BUDGET OWNER]';'[Request Payment]';0.990;0.086;0.085;0.000;0.959;0.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by BUDGET OWNER, Send Reminder)';'NotChainSuccession';'[Permit REJECTED by BUDGET OWNER]';'[Send Reminder]';1.000;0.006;0.006;0.068;0.066;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by BUDGET OWNER, Start trip)';'NotCoExistence';'[Permit REJECTED by BUDGET OWNER]';'[Start trip]';0.991;0.090;0.089;0.000;1.000;0.000;FALSE;FALSE;FALSE;FALSE
'Absence(Permit REJECTED by DIRECTOR)';'Absence';'';'[Permit REJECTED by DIRECTOR]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'AtMost1(Permit REJECTED by DIRECTOR)';'AtMost1';'';'[Permit REJECTED by DIRECTOR]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Declaration APPROVED by ADMINISTRATION)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.070;0.070;0.000;0.763;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Declaration APPROVED by BUDGET OWNER)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Declaration APPROVED by BUDGET OWNER]';0.999;0.025;0.025;0.000;0.282;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Declaration APPROVED by PRE_APPROVER)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.008;0.008;0.002;0.087;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Declaration FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.084;0.084;0.000;0.924;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Declaration REJECTED by ADMINISTRATION)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.021;0.021;0.001;0.200;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Declaration REJECTED by EMPLOYEE)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Declaration REJECTED by EMPLOYEE]';1.000;0.025;0.025;0.001;0.230;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Declaration SUBMITTED by EMPLOYEE)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.112;0.112;0.000;0.989;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, End trip)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[End trip]';1.000;0.089;0.089;0.000;1.000;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Payment Handled)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Payment Handled]';1.000;0.086;0.086;0.000;0.959;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Permit APPROVED by ADMINISTRATION)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Permit APPROVED by ADMINISTRATION]';0.999;0.067;0.067;0.000;0.735;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Permit APPROVED by BUDGET OWNER)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Permit APPROVED by BUDGET OWNER]';0.998;0.024;0.024;0.000;0.270;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Permit APPROVED by PRE_APPROVER)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.007;0.007;0.002;0.081;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Permit APPROVED by SUPERVISOR)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Permit APPROVED by SUPERVISOR]';0.995;0.009;0.009;0.000;0.099;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Permit FINAL_APPROVED by DIRECTOR)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Permit FINAL_APPROVED by DIRECTOR]';0.997;0.009;0.009;0.000;0.099;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Permit FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.075;0.075;0.000;0.832;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Permit SUBMITTED by EMPLOYEE)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Permit SUBMITTED by EMPLOYEE]';0.999;0.087;0.087;0.000;0.931;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Request Payment)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Request Payment]';1.000;0.086;0.086;0.000;0.959;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Send Reminder)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Send Reminder]';1.000;0.006;0.006;0.002;0.063;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by DIRECTOR, Start trip)';'NotCoExistence';'[Permit REJECTED by DIRECTOR]';'[Start trip]';1.000;0.089;0.089;0.000;1.000;0.000;FALSE;FALSE;FALSE;FALSE
'AtMost1(Permit REJECTED by EMPLOYEE)';'AtMost1';'';'[Permit REJECTED by EMPLOYEE]';0.998;0.089;0.089;0.998;1.000;0.998;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.073;0.073;0.043;0.770;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.029;0.029;0.110;0.302;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.012;0.012;0.287;0.116;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Declaration APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Declaration APPROVED by SUPERVISOR]';1.000;0.007;0.007;0.472;0.070;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.007;0.007;0.475;0.070;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.087;0.087;0.036;0.926;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Declaration REJECTED by ADMINISTRATION)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.025;0.025;0.148;0.224;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Declaration REJECTED by EMPLOYEE)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Declaration REJECTED by EMPLOYEE]';1.000;0.028;0.028;0.132;0.252;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.115;0.115;0.034;0.989;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, End trip)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[End trip]';0.999;0.093;0.093;0.033;1.000;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Payment Handled)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Payment Handled]';1.000;0.089;0.089;0.035;0.960;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Permit APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.070;0.070;0.045;0.741;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Permit APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.028;0.028;0.114;0.290;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.011;0.011;0.303;0.110;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Permit APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Permit APPROVED by SUPERVISOR]';1.000;0.012;0.012;0.259;0.128;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Permit FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.012;0.012;0.259;0.128;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.078;0.078;0.040;0.836;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Request Payment)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Request Payment]';1.000;0.089;0.089;0.035;0.959;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Send Reminder)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Send Reminder]';1.000;0.009;0.009;0.360;0.092;0.033;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by EMPLOYEE, Start trip)';'NotChainSuccession';'[Permit REJECTED by EMPLOYEE]';'[Start trip]';0.998;0.093;0.092;0.032;1.000;0.032;FALSE;FALSE;FALSE;FALSE
'Absence(Permit REJECTED by MISSING)';'Absence';'';'[Permit REJECTED by MISSING]';0.993;0.089;0.089;0.993;1.000;0.993;FALSE;FALSE;FALSE;FALSE
'AtMost1(Permit REJECTED by MISSING)';'AtMost1';'';'[Permit REJECTED by MISSING]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by MISSING, Declaration APPROVED by ADMINISTRATION)';'NotCoExistence';'[Permit REJECTED by MISSING]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.070;0.070;0.008;0.769;0.006;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by MISSING, Declaration APPROVED by BUDGET OWNER)';'NotCoExistence';'[Permit REJECTED by MISSING]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.026;0.026;0.023;0.288;0.007;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by MISSING, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Permit REJECTED by MISSING]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.009;0.009;0.072;0.090;0.007;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit REJECTED by MISSING, Declaration FINAL_APPROVED by SUPERVISOR)';'NotSuccession';'[Permit REJECTED by MISSING]';'[Declaration FINAL_APPROVED by SUPERVISOR]';0.994;0.084;0.084;0.004;0.926;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by MISSING, Declaration REJECTED by ADMINISTRATION)';'NotCoExistence';'[Permit REJECTED by MISSING]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.022;0.022;0.032;0.206;0.007;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by MISSING, Declaration REJECTED by EMPLOYEE)';'NotCoExistence';'[Permit REJECTED by MISSING]';'[Declaration REJECTED by EMPLOYEE]';0.997;0.025;0.025;0.026;0.236;0.006;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by MISSING, Declaration SUBMITTED by EMPLOYEE)';'NotCoExistence';'[Permit REJECTED by MISSING]';'[Declaration SUBMITTED by EMPLOYEE]';0.990;0.113;0.112;0.000;0.989;0.000;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit REJECTED by MISSING, End trip)';'NotSuccession';'[Permit REJECTED by MISSING]';'[End trip]';0.996;0.090;0.090;0.004;1.000;0.004;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by MISSING, Payment Handled)';'NotChainSuccession';'[Permit REJECTED by MISSING]';'[Payment Handled]';0.997;0.086;0.086;0.005;0.961;0.005;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by MISSING, Permit APPROVED by ADMINISTRATION)';'NotCoExistence';'[Permit REJECTED by MISSING]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.068;0.068;0.009;0.741;0.006;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by MISSING, Permit APPROVED by BUDGET OWNER)';'NotCoExistence';'[Permit REJECTED by MISSING]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.025;0.025;0.024;0.277;0.007;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by MISSING, Permit APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Permit REJECTED by MISSING]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.008;0.008;0.077;0.084;0.007;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit REJECTED by MISSING, Permit APPROVED by SUPERVISOR)';'NotSuccession';'[Permit REJECTED by MISSING]';'[Permit APPROVED by SUPERVISOR]';0.991;0.009;0.009;0.063;0.104;0.007;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit REJECTED by MISSING, Permit FINAL_APPROVED by DIRECTOR)';'NotSuccession';'[Permit REJECTED by MISSING]';'[Permit FINAL_APPROVED by DIRECTOR]';0.991;0.009;0.009;0.063;0.104;0.007;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit REJECTED by MISSING, Permit FINAL_APPROVED by SUPERVISOR)';'NotSuccession';'[Permit REJECTED by MISSING]';'[Permit FINAL_APPROVED by SUPERVISOR]';0.994;0.075;0.075;0.007;0.833;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit REJECTED by MISSING, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Permit REJECTED by MISSING]';'[Permit SUBMITTED by EMPLOYEE]';0.994;0.087;0.087;0.007;0.931;0.007;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit REJECTED by MISSING, Request Payment)';'NotSuccession';'[Permit REJECTED by MISSING]';'[Request Payment]';0.992;0.086;0.086;0.003;0.960;0.003;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by MISSING, Send Reminder)';'NotCoExistence';'[Permit REJECTED by MISSING]';'[Send Reminder]';1.000;0.007;0.007;0.094;0.069;0.007;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit REJECTED by MISSING, Start trip)';'NotSuccession';'[Permit REJECTED by MISSING]';'[Start trip]';0.996;0.090;0.090;0.004;1.000;0.004;FALSE;FALSE;FALSE;FALSE
'Absence(Permit REJECTED by PRE_APPROVER)';'Absence';'';'[Permit REJECTED by PRE_APPROVER]';0.996;0.089;0.089;0.996;1.000;0.996;FALSE;FALSE;FALSE;FALSE
'AtMost1(Permit REJECTED by PRE_APPROVER)';'AtMost1';'';'[Permit REJECTED by PRE_APPROVER]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Declaration APPROVED by ADMINISTRATION)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.070;0.070;0.005;0.766;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Declaration APPROVED by BUDGET OWNER)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.026;0.026;0.013;0.285;0.004;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by PRE_APPROVER, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Permit REJECTED by PRE_APPROVER]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.009;0.009;0.043;0.087;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Declaration FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Declaration FINAL_APPROVED by SUPERVISOR]';0.993;0.084;0.083;0.000;0.925;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Declaration REJECTED by ADMINISTRATION)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.022;0.022;0.018;0.203;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Declaration REJECTED by EMPLOYEE)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Declaration REJECTED by EMPLOYEE]';0.995;0.025;0.025;0.013;0.233;0.003;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Declaration SUBMITTED by EMPLOYEE)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Declaration SUBMITTED by EMPLOYEE]';0.993;0.113;0.112;0.000;0.989;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, End trip)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[End trip]';0.992;0.090;0.089;0.000;1.000;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Payment Handled)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Payment Handled]';0.992;0.086;0.085;0.000;0.959;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Permit APPROVED by ADMINISTRATION)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.067;0.067;0.005;0.738;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Permit APPROVED by BUDGET OWNER)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.025;0.025;0.014;0.274;0.004;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by PRE_APPROVER, Permit APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Permit REJECTED by PRE_APPROVER]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.008;0.008;0.046;0.081;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Permit APPROVED by SUPERVISOR)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Permit APPROVED by SUPERVISOR]';0.994;0.009;0.009;0.033;0.102;0.003;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Permit FINAL_APPROVED by DIRECTOR)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Permit FINAL_APPROVED by DIRECTOR]';0.994;0.009;0.009;0.033;0.102;0.003;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Permit FINAL_APPROVED by SUPERVISOR]';0.992;0.075;0.074;0.000;0.833;0.000;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Permit REJECTED by PRE_APPROVER, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Permit REJECTED by PRE_APPROVER]';'[Permit SUBMITTED by EMPLOYEE]';0.992;0.087;0.086;0.004;0.931;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Request Payment)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Request Payment]';0.992;0.086;0.085;0.000;0.959;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Send Reminder)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Send Reminder]';1.000;0.006;0.006;0.056;0.067;0.004;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by PRE_APPROVER, Start trip)';'NotCoExistence';'[Permit REJECTED by PRE_APPROVER]';'[Start trip]';0.992;0.090;0.089;0.000;1.000;0.000;FALSE;FALSE;FALSE;FALSE
'AtMost1(Permit REJECTED by SUPERVISOR)';'AtMost1';'';'[Permit REJECTED by SUPERVISOR]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.071;0.071;0.019;0.766;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.027;0.027;0.049;0.291;0.014;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Permit REJECTED by SUPERVISOR, Declaration APPROVED by PRE_APPROVER)';'NotCoExistence';'[Permit REJECTED by SUPERVISOR]';'[Declaration APPROVED by PRE_APPROVER]';0.991;0.010;0.010;0.138;0.100;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.085;0.085;0.015;0.925;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Permit REJECTED by SUPERVISOR, Declaration REJECTED by ADMINISTRATION)';'NotChainSuccession';'[Permit REJECTED by SUPERVISOR]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.023;0.023;0.068;0.209;0.014;FALSE;FALSE;FALSE;FALSE
